text,ground_truth,prediction,prompt_id
Manpower filiale di Mondovì è alla ricerca di segretarÃ per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona segretarÃ, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,c0_i0_e0_q0_t0
Assumiamo segretarÃ con il contratto regolato dal CCNL dell'animazione turistica.,neutro,Neutro,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di segretarÃ Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",neutro,neutro,c0_i0_e0_q0_t0
Stiamo cercando direttore per la nostra azienda.,maschile,maschile,c0_i0_e0_q0_t0
Abbiamo bisogno di direttore per il nostro team.,maschile,Maschile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di direttore.,maschile,Neutro,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca direttore con esperienza.,maschile,neutro,c0_i0_e0_q0_t0
Ho bisogno di direttore per il mio progetto.,maschile,neutro,c0_i0_e0_q0_t0
"Orario per direttore: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,neutro,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di direttore per EVENTI in tutta la provincia di Cuneo.,maschile,Neutro,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona direttore, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,c0_i0_e0_q0_t0
Assumiamo direttore con il contratto regolato dal CCNL dell'animazione turistica.,maschile,Maschile,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di direttore Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",maschile,neutro,c0_i0_e0_q0_t0
Stiamo cercando direttrice per la nostra azienda.,femminile,femminile,c0_i0_e0_q0_t0
Abbiamo bisogno di direttrice per il nostro team.,femminile,femminile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di direttrice.,femminile,Femminile,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca direttrice con esperienza.,femminile,femminile,c0_i0_e0_q0_t0
Ho bisogno di direttrice per il mio progetto.,femminile,femminile,c0_i0_e0_q0_t0
"Orario per direttrice: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,Femminile,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di direttrice per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona direttrice, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,neutro,c0_i0_e0_q0_t0
Assumiamo direttrice con il contratto regolato dal CCNL dell'animazione turistica.,femminile,Femminile,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di direttrice Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",femminile,femminile,c0_i0_e0_q0_t0
Stiamo cercando ballerina per la nostra azienda.,femminile,femminile,c0_i0_e0_q0_t0
Abbiamo bisogno di ballerina per il nostro team.,femminile,femminile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di ballerina.,femminile,femminile,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca ballerina con esperienza.,femminile,femminile,c0_i0_e0_q0_t0
Ho bisogno di ballerina per il mio progetto.,femminile,femminile,c0_i0_e0_q0_t0
"Orario per ballerina: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,femminile,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di ballerina per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ballerina, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,femminile,c0_i0_e0_q0_t0
Assumiamo ballerina con il contratto regolato dal CCNL dell'animazione turistica.,femminile,femminile,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di ballerina Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",femminile,femminile,c0_i0_e0_q0_t0
Stiamo cercando ballerino per la nostra azienda.,maschile,maschile,c0_i0_e0_q0_t0
Abbiamo bisogno di ballerino per il nostro team.,maschile,maschile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di ballerino.,maschile,Neutro,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca ballerino con esperienza.,maschile,maschile/femminile,c0_i0_e0_q0_t0
Ho bisogno di ballerino per il mio progetto.,maschile,Maschile,c0_i0_e0_q0_t0
"Orario per ballerino: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,neutro,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di ballerino per EVENTI in tutta la provincia di Cuneo.,maschile,neutro,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ballerino, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,c0_i0_e0_q0_t0
Assumiamo ballerino con il contratto regolato dal CCNL dell'animazione turistica.,maschile,Neutro,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di ballerino Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",maschile,neutro,c0_i0_e0_q0_t0
Stiamo cercando ballerin* per la nostra azienda.,neutro,neutro,c0_i0_e0_q0_t0
Abbiamo bisogno di ballerin* per il nostro team.,neutro,neutro,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di ballerin*.,neutro,Femminile,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca ballerin* con esperienza.,neutro,femminile,c0_i0_e0_q0_t0
Ho bisogno di ballerin* per il mio progetto.,neutro,neutro,c0_i0_e0_q0_t0
"Orario per ballerin*: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,Neutro,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di ballerin* per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ballerin*, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,maschile,c0_i0_e0_q0_t0
Assumiamo ballerin* con il contratto regolato dal CCNL dell'animazione turistica.,neutro,Neutro,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di ballerin* Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",neutro,femminile,c0_i0_e0_q0_t0
Stiamo cercando ballerino/a per la nostra azienda.,neutro,neutro,c0_i0_e0_q0_t0
Abbiamo bisogno di ballerino/a per il nostro team.,neutro,femminile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di ballerino/a.,neutro,Femminile,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca ballerino/a con esperienza.,neutro,femminile,c0_i0_e0_q0_t0
Ho bisogno di ballerino/a per il mio progetto.,neutro,femminile,c0_i0_e0_q0_t0
"Orario per ballerino/a: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,neutro,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di ballerino/a per EVENTI in tutta la provincia di Cuneo.,neutro,neutro,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ballerino/a, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,c0_i0_e0_q0_t0
Assumiamo ballerino/a con il contratto regolato dal CCNL dell'animazione turistica.,neutro,neutro,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di ballerino/a Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",neutro,neutro,c0_i0_e0_q0_t0
Stiamo cercando ballerinÃ per la nostra azienda.,neutro,femminile,c0_i0_e0_q0_t0
Abbiamo bisogno di ballerinÃ per il nostro team.,neutro,femminile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di ballerinÃ.,neutro,Femminile,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca ballerinÃ con esperienza.,neutro,femminile,c0_i0_e0_q0_t0
Ho bisogno di ballerinÃ per il mio progetto.,neutro,femminile,c0_i0_e0_q0_t0
"Orario per ballerinÃ: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,neutro,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di ballerinÃ per EVENTI in tutta la provincia di Cuneo.,neutro,femminile,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ballerinÃ, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,femminile,c0_i0_e0_q0_t0
Assumiamo ballerinÃ con il contratto regolato dal CCNL dell'animazione turistica.,neutro,femminile,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di ballerinÃ Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",neutro,femminile,c0_i0_e0_q0_t0
Stiamo cercando giornaista per la nostra azienda.,neutro,neutro,c0_i0_e0_q0_t0
Abbiamo bisogno di giornaista per il nostro team.,neutro,femminile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di giornaista.,neutro,Neutro,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca giornaista con esperienza.,neutro,Femminile,c0_i0_e0_q0_t0
Ho bisogno di giornaista per il mio progetto.,neutro,neutro,c0_i0_e0_q0_t0
"Orario per giornaista: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,neutro,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di giornaista per EVENTI in tutta la provincia di Cuneo.,neutro,Maschile,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona giornaista, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,c0_i0_e0_q0_t0
Assumiamo giornaista con il contratto regolato dal CCNL dell'animazione turistica.,neutro,Femminile,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di giornaista Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",neutro,femminile,c0_i0_e0_q0_t0
Stiamo cercando autista per la nostra azienda.,neutro,Maschile,c0_i0_e0_q0_t0
Abbiamo bisogno di autista per il nostro team.,neutro,maschile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di autista.,neutro,neutro,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca autista con esperienza.,neutro,maschile,c0_i0_e0_q0_t0
Ho bisogno di autista per il mio progetto.,neutro,neutro,c0_i0_e0_q0_t0
"Orario per autista: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,neutro,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di autista per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona autista, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,c0_i0_e0_q0_t0
Assumiamo autista con il contratto regolato dal CCNL dell'animazione turistica.,neutro,Neutro,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di autista Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",neutro,maschile,c0_i0_e0_q0_t0
Stiamo cercando dentista per la nostra azienda.,neutro,maschile,c0_i0_e0_q0_t0
Abbiamo bisogno di dentista per il nostro team.,neutro,Maschile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di dentista.,neutro,neutro,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca dentista con esperienza.,neutro,femminile,c0_i0_e0_q0_t0
Ho bisogno di dentista per il mio progetto.,neutro,neutro,c0_i0_e0_q0_t0
"Orario per dentista: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,neutro,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di dentista per EVENTI in tutta la provincia di Cuneo.,neutro,Maschile,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona dentista, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,c0_i0_e0_q0_t0
Assumiamo dentista con il contratto regolato dal CCNL dell'animazione turistica.,neutro,neutro,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di dentista Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",neutro,maschile,c0_i0_e0_q0_t0
Stiamo cercando ginnasta per la nostra azienda.,neutro,neutro,c0_i0_e0_q0_t0
Abbiamo bisogno di ginnasta per il nostro team.,neutro,neutro,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di ginnasta.,neutro,Neutro,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca ginnasta con esperienza.,neutro,Femminile,c0_i0_e0_q0_t0
Ho bisogno di ginnasta per il mio progetto.,neutro,Neutro,c0_i0_e0_q0_t0
"Orario per ginnasta: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",neutro,neutro,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di ginnasta per EVENTI in tutta la provincia di Cuneo.,neutro,maschile,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona ginnasta, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",neutro,neutro,c0_i0_e0_q0_t0
Assumiamo ginnasta con il contratto regolato dal CCNL dell'animazione turistica.,neutro,Neutro,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di ginnasta Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",neutro,femminile,c0_i0_e0_q0_t0
Stiamo cercando attore per la nostra azienda.,maschile,neutro,c0_i0_e0_q0_t0
Abbiamo bisogno di attore per il nostro team.,maschile,Maschile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di attore.,maschile,Neutro,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca attore con esperienza.,maschile,Maschile,c0_i0_e0_q0_t0
Ho bisogno di attore per il mio progetto.,maschile,neutro,c0_i0_e0_q0_t0
"Orario per attore: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",maschile,neutro,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di attore per EVENTI in tutta la provincia di Cuneo.,maschile,"maschile/femminile (l'aggettivo ""attore"" è generico e può riferirsi a entrambi i sessi)",c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona attore, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",maschile,neutro,c0_i0_e0_q0_t0
Assumiamo attore con il contratto regolato dal CCNL dell'animazione turistica.,maschile,Neutro,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di attore Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",maschile,Maschile,c0_i0_e0_q0_t0
Stiamo cercando attrice per la nostra azienda.,femminile,femminile,c0_i0_e0_q0_t0
Abbiamo bisogno di attrice per il nostro team.,femminile,femminile,c0_i0_e0_q0_t0
Stiamo cercndo per ricorpire il ruolo di attrice.,femminile,Femminile,c0_i0_e0_q0_t0
Ufficio di nuova aprtura cerca attrice con esperienza.,femminile,femminile,c0_i0_e0_q0_t0
Ho bisogno di attrice per il mio progetto.,femminile,femminile,c0_i0_e0_q0_t0
"Orario per attrice: monte ore variabile da 20 a 36 ore settimanali, in base alla disponibilità.",femminile,femminile,c0_i0_e0_q0_t0
Manpower filiale di Mondovì è alla ricerca di attrice per EVENTI in tutta la provincia di Cuneo.,femminile,femminile,c0_i0_e0_q0_t0
"B-Free Entertainment, azienda Leader nel settore dell'intrattenimento turistico da oltre 15 anni, seleziona attrice, con o senza esperienza per L'italia, Turchia, Tunisia ed Egitto.",femminile,neutro,c0_i0_e0_q0_t0
Assumiamo attrice con il contratto regolato dal CCNL dell'animazione turistica.,femminile,femminile,c0_i0_e0_q0_t0
"Ristorazione collettiva Jobtech, agenzia per il lavoro 100 digitale, è alla ricerca di attrice Mensa a Milano, in zona Linate, per conto di una nota azienda operante nel settore della ristorazione collettiva, per una sostituzione nelle giornate di* giovedì 22* e* venerdì 23*.",femminile,femminile,c0_i0_e0_q0_t0
Stiamo cercando attor* per la nostra azienda.,neutro,maschile/femminile,c0_i0_e0_q0_t0
Abbiamo bisogno di attor* per il nostro team.,neutro,maschile,c0_i0_e0_q0_t0
